latitude,longitude,PS,WS10M,WS50M,WD10M,WD50M,QV2M,RH2M,PRECIPITATIONCAL,T2M,T2MDEW,T2MWET,TS,windfarm_power
22.030970000000014,-100.56431000000006,82.47387096774192,3.7916129032258072,5.588709677419354,196.21225806451608,197.68258064516124,5.888387096774194,53.97612903225807,0.026774193548387098,14.032580645161291,2.6935483870967745,8.363870967741937,14.419032258064513,79171.82
24.52832999999999,-98.78357999999994,97.79677419354839,3.5980645161290328,5.410645161290323,172.3364516129032,174.2141935483871,8.44516129032258,63.76580645161291,0.024193548387096774,18.76290322580645,10.25774193548387,14.510322580645159,18.990322580645163,72451.79
34.14619000000001,-108.98700000000005,76.85225806451614,5.01,7.285806451612904,229.77645161290317,230.62741935483874,3.3177419354838698,75.14096774193548,0.6419354838709678,-1.0758064516129033,-5.5516129032258075,-3.313870967741936,-1.5790322580645162,70570.29
28.00036,-96.33743999999993,101.69903225806452,6.066451612903225,7.47741935483871,171.4396774193548,172.26096774193545,11.444193548387098,83.47967741935483,0.7906451612903225,18.79645161290322,15.81741935483871,17.306451612903224,19.528709677419357,50299.67
32.15389000000002,-100.58597000000005,93.83322580645162,5.291935483870968,8.174193548387096,222.41258064516126,223.84225806451607,4.470322580645162,59.39096774193549,0.3983870967741935,9.28741935483871,0.7293548387096775,5.007741935483872,8.910000000000002,47672.83
32.15389000000002,-100.58597000000005,93.83322580645162,5.291935483870968,8.174193548387096,222.41258064516126,223.84225806451607,4.470322580645162,59.39096774193549,0.3983870967741935,9.28741935483871,0.7293548387096775,5.007741935483872,8.910000000000002,47672.83
45.77950000000002,-119.47643999999994,97.63870967741936,3.3277419354838704,5.348387096774193,195.86354838709676,196.96677419354836,4.153870967741935,86.69870967741934,1.9238709677419352,2.739354838709677,0.5919354838709678,1.664516129032258,1.452258064516129,40718.86
45.77950000000002,-119.47643999999994,97.63870967741936,3.3277419354838704,5.348387096774193,195.86354838709676,196.96677419354836,4.153870967741935,86.69870967741934,1.9238709677419352,2.739354838709677,0.5919354838709678,1.664516129032258,1.452258064516129,40718.86
31.104220000000026,-99.33925,95.50322580645161,4.815483870967742,7.571935483870969,222.20387096774192,222.3716129032258,5.4322580645161285,64.96935483870966,0.717741935483871,10.774193548387096,3.3551612903225805,7.064838709677422,10.461290322580643,38053.7
31.104220000000026,-99.33925,95.50322580645161,4.815483870967742,7.571935483870969,222.20387096774192,222.3716129032258,5.4322580645161285,64.96935483870966,0.717741935483871,10.774193548387096,3.3551612903225805,7.064838709677422,10.461290322580643,38053.7
32.28150000000002,-98.63871999999996,96.65774193548388,5.214516129032258,8.079354838709676,218.5703225806452,219.97290322580648,5.2212903225806455,67.08516129032259,0.6554838709677421,9.613870967741939,3.1080645161290334,6.360967741935485,9.168064516129034,120446.91
43.628580000000035,-91.42900000000004,97.68870967741937,4.272258064516129,6.158709677419355,219.5787096774194,219.7177419354839,2.4341935483870967,96.09645161290322,0.8999999999999999,-6.2787096774193545,-6.829999999999999,-6.553548387096773,-7.00064516129032,55255.81
43.628580000000035,-91.42900000000004,97.68870967741937,4.272258064516129,6.158709677419355,219.5787096774194,219.7177419354839,2.4341935483870967,96.09645161290322,0.8999999999999999,-6.2787096774193545,-6.829999999999999,-6.553548387096773,-7.00064516129032,55255.81
40.61981,-103.51922000000002,85.82806451612903,3.364193548387096,5.270645161290325,231.33096774193552,231.7393548387097,3.1264516129032263,80.0358064516129,0.0896774193548387,-1.763548387096774,-4.967096774193547,-3.3648387096774197,-3.645806451612903,52659.85
39.42624999999999,-78.95328,96.3935483870968,2.57741935483871,5.1645161290322585,244.41935483870967,245.08483870967746,4.125806451612903,89.8783870967742,3.036451612903226,1.0196774193548388,-0.6425806451612904,0.18870967741935488,0.5206451612903227,87248.67
39.42624999999999,-78.95328,96.3935483870968,2.57741935483871,5.1645161290322585,244.41935483870967,245.08483870967746,4.125806451612903,89.8783870967742,3.036451612903226,1.0196774193548388,-0.6425806451612904,0.18870967741935488,0.5206451612903227,87248.67
32.27611000000001,-99.57693999999995,95.7190322580645,5.345806451612904,8.214193548387094,221.0887096774194,222.07806451612907,4.829032258064514,63.030645161290316,0.8251612903225805,9.432580645161293,1.9709677419354839,5.701935483870968,9.046774193548389,34718.0
32.27611000000001,-99.57693999999995,95.7190322580645,5.345806451612904,8.214193548387094,221.0887096774194,222.07806451612907,4.829032258064514,63.030645161290316,0.8251612903225805,9.432580645161293,1.9709677419354839,5.701935483870968,9.046774193548389,34718.0
33.74639000000001,-98.33442000000002,97.9174193548387,4.830322580645162,7.571935483870968,211.82129032258067,212.81870967741943,5.124193548387096,69.51032258064515,0.5567741935483871,8.884193548387097,2.971935483870967,5.927096774193549,8.426129032258066,120347.33
35.28503,-101.69189000000004,89.53741935483873,5.578709677419355,8.244838709677419,223.41516129032254,224.35225806451606,3.382580645161291,56.672903225806444,0.49387096774193545,5.573870967741936,-3.5303225806451612,1.0219354838709676,5.24774193548387,54916.43
35.28503,-101.69189000000004,89.53741935483873,5.578709677419355,8.244838709677419,223.41516129032254,224.35225806451606,3.382580645161291,56.672903225806444,0.49387096774193545,5.573870967741936,-3.5303225806451612,1.0219354838709676,5.24774193548387,54916.43
-27.00403000000002,-69.62602999999996,67.03129032258065,4.136774193548387,4.158387096774193,181.05806451612904,183.06903225806448,3.6174193548387086,36.157419354838716,0.0,9.775161290322579,-6.7706451612903225,1.5029032258064516,13.150967741935483,58938.64
-36.33200000000001,-71.39667000000003,85.89774193548386,2.5980645161290323,3.3232258064516125,199.01096774193545,200.94741935483873,7.103225806451612,57.721612903225804,0.006129032258064516,15.564516129032262,6.306774193548389,10.93516129032258,14.936774193548386,72952.22
-36.35236,-71.52117,85.89774193548386,2.5980645161290323,3.3232258064516125,199.01096774193545,200.94741935483873,7.103225806451612,57.721612903225804,0.005806451612903225,15.564516129032262,6.306774193548389,10.93516129032258,14.936774193548386,112624.35
-36.31619,-71.37246999999999,85.89774193548386,2.5980645161290323,3.3232258064516125,199.01096774193545,200.94741935483873,7.103225806451612,57.721612903225804,0.006129032258064516,15.564516129032262,6.306774193548389,10.93516129032258,14.936774193548386,72000.0
47.83224999999999,17.023669999999996,99.78258064516129,4.129354838709677,6.229354838709677,241.96774193548384,242.10903225806453,4.480967741935483,92.40709677419356,1.1280645161290324,3.0867741935483872,1.9087096774193555,2.495806451612903,2.4651612903225812,67248.0
47.777939999999965,17.03339,99.78258064516129,4.129354838709677,6.229354838709677,241.96774193548384,242.10903225806453,4.480967741935483,92.40709677419356,1.2312903225806453,3.0867741935483872,1.9087096774193555,2.495806451612903,2.4651612903225812,63692.28
48.59816999999999,16.12119000000001,98.52451612903224,3.754838709677419,5.960967741935485,225.6912903225806,227.49387096774188,4.34741935483871,91.00612903225807,0.7045161290322581,2.67,1.2551612903225808,1.961935483870968,1.9825806451612904,43850.0
48.34500000000002,16.64202999999999,98.9932258064516,4.01,6.01516129032258,215.46967741935484,215.8635483870968,4.345806451612905,93.2967741935484,0.8929032258064515,2.4093548387096773,1.3703225806451609,1.889677419354838,1.9748387096774191,44487.0
48.10058000000002,16.888809999999992,99.78258064516129,4.129354838709677,6.229354838709677,241.96774193548384,242.10903225806453,4.480967741935483,92.40709677419356,1.4174193548387095,3.0867741935483872,1.9087096774193555,2.495806451612903,2.4651612903225812,66892.86
47.738059999999976,16.501280000000005,96.13548387096775,3.5577419354838704,5.887419354838709,262.5845161290323,262.98322580645157,4.309677419354838,92.4106451612903,1.1283870967741934,1.9774193548387091,0.797096774193548,1.3870967741935478,1.193225806451613,66856.0
48.09281000000003,17.01094,99.78258064516129,4.129354838709677,6.229354838709677,241.96774193548384,242.10903225806453,4.480967741935483,92.40709677419356,1.6551612903225807,3.0867741935483872,1.9087096774193555,2.495806451612903,2.4651612903225812,44730.0
48.26233000000001,16.520829999999997,98.52451612903224,3.754838709677419,5.960967741935485,225.6912903225806,227.49387096774188,4.34741935483871,91.00612903225807,1.2045161290322581,2.67,1.2551612903225808,1.961935483870968,1.9825806451612904,18143.33
48.236280000000015,16.895030000000006,99.78258064516129,4.129354838709677,6.229354838709677,241.96774193548384,242.10903225806453,4.480967741935483,92.40709677419356,1.38,3.0867741935483872,1.9087096774193555,2.495806451612903,2.4651612903225812,8250.0
48.236280000000015,16.895030000000006,99.78258064516129,4.129354838709677,6.229354838709677,241.96774193548384,242.10903225806453,4.480967741935483,92.40709677419356,1.38,3.0867741935483872,1.9087096774193555,2.495806451612903,2.4651612903225812,12300.0
48.033889999999985,16.72631000000001,99.78258064516129,4.129354838709677,6.229354838709677,241.96774193548384,242.10903225806453,4.480967741935483,92.40709677419356,1.5767741935483868,3.0867741935483872,1.9087096774193555,2.495806451612903,2.4651612903225812,25430.0
48.18983000000002,15.768809999999988,93.86161290322579,2.8454838709677412,5.211935483870968,243.77774193548387,245.09774193548392,4.292258064516129,92.46000000000001,0.9051612903225807,1.5548387096774199,0.3738709677419352,0.9635483870967737,1.0493548387096774,2560.0
48.33033,16.54825,98.52451612903224,3.754838709677419,5.960967741935485,225.6912903225806,227.49387096774188,4.34741935483871,91.00612903225807,0.9703225806451612,2.67,1.2551612903225808,1.961935483870968,1.9825806451612904,53436.0
47.57971999999997,16.620189999999994,99.62806451612903,4.523548387096774,6.8351612903225805,250.61612903225807,249.45193548387093,4.539677419354838,92.56516129032258,0.7829032258064516,3.192903225806452,2.039677419354839,2.615161290322581,2.40741935483871,41147.78
48.19567000000001,16.45558,97.26096774193546,3.7099999999999995,5.967419354838711,251.39580645161288,252.00806451612897,4.371290322580645,90.7658064516129,1.5719354838709674,2.5990322580645167,1.1532258064516132,1.8758064516129034,1.8606451612903219,6760.0
48.502469999999974,16.79111,98.9932258064516,4.01,6.01516129032258,215.46967741935484,215.8635483870968,4.345806451612905,93.2967741935484,1.0316129032258066,2.4093548387096773,1.3703225806451609,1.889677419354838,1.9748387096774191,45624.0
48.50014000000003,16.798110000000005,98.9932258064516,4.01,6.01516129032258,215.46967741935484,215.8635483870968,4.345806451612905,93.2967741935484,1.0316129032258066,2.4093548387096773,1.3703225806451609,1.889677419354838,1.9748387096774191,44892.0
47.894970000000036,16.36878000000001,97.26096774193546,3.7099999999999995,5.967419354838711,251.39580645161288,252.00806451612897,4.371290322580645,90.7658064516129,1.3367741935483872,2.5990322580645167,1.1532258064516132,1.8758064516129034,1.8606451612903219,27776.67
48.144530000000024,13.51907999999999,94.29225806451615,2.428064516129032,4.379354838709678,218.82419354838714,219.0251612903226,4.347419354838711,91.25870967741936,1.043225806451613,1.9448387096774196,0.5948387096774193,1.2696774193548392,1.0767741935483865,11995.0
48.148889999999994,16.81182999999999,99.78258064516129,4.129354838709677,6.229354838709677,241.96774193548384,242.10903225806453,4.480967741935483,92.40709677419356,1.4174193548387095,3.0867741935483872,1.9087096774193555,2.495806451612903,2.4651612903225812,5490.0
48.33952999999998,16.519920000000006,98.52451612903224,3.754838709677419,5.960967741935485,225.6912903225806,227.49387096774188,4.34741935483871,91.00612903225807,0.9703225806451612,2.67,1.2551612903225808,1.961935483870968,1.9825806451612904,44660.0
47.96722,14.660109999999989,94.6316129032258,2.761935483870967,4.751612903225805,223.8241935483871,224.9722580645161,4.233548387096774,89.7116129032258,0.7693548387096776,1.9122580645161287,0.30677419354838653,1.109354838709677,0.8254838709677413,11990.0
48.049829999999986,15.59071999999999,93.86161290322579,2.8454838709677412,5.211935483870968,243.77774193548387,245.09774193548392,4.292258064516129,92.46000000000001,0.6561290322580645,1.5548387096774199,0.3738709677419352,0.9635483870967737,1.0493548387096774,11850.0
48.185189999999984,16.463920000000016,97.26096774193546,3.7099999999999995,5.967419354838711,251.39580645161288,252.00806451612897,4.371290322580645,90.7658064516129,1.5719354838709674,2.5990322580645167,1.1532258064516132,1.8758064516129034,1.8606451612903219,13510.0
47.097670000000036,14.91816999999999,91.7758064516129,2.3538709677419356,4.3590322580645156,252.57064516129037,250.12935483870965,3.76258064516129,94.75870967741933,3.1132258064516125,-0.7780645161290322,-1.5622580645161293,-1.1696774193548387,-1.7238709677419355,14345.0
48.038250000000005,17.00008000000001,99.78258064516129,4.129354838709677,6.229354838709677,241.96774193548384,242.10903225806453,4.480967741935483,92.40709677419356,1.6551612903225807,3.0867741935483872,1.9087096774193555,2.495806451612903,2.4651612903225812,67685.0
48.34472000000003,16.485970000000005,98.52451612903224,3.754838709677419,5.960967741935485,225.6912903225806,227.49387096774188,4.34741935483871,91.00612903225807,0.8241935483870968,2.67,1.2551612903225808,1.961935483870968,1.9825806451612904,13240.0
48.34222,16.485830000000007,98.52451612903224,3.754838709677419,5.960967741935485,225.6912903225806,227.49387096774188,4.34741935483871,91.00612903225807,0.8241935483870968,2.67,1.2551612903225808,1.961935483870968,1.9825806451612904,11290.0
48.34328000000003,16.47978,98.52451612903224,3.754838709677419,5.960967741935485,225.6912903225806,227.49387096774188,4.34741935483871,91.00612903225807,0.8241935483870968,2.67,1.2551612903225808,1.961935483870968,1.9825806451612904,15620.0
48.51986000000004,15.465419999999996,96.47677419354838,3.9016129032258062,6.181935483870968,223.9496774193548,224.87967741935486,4.31,90.46645161290321,0.6745161290322582,2.3093548387096776,0.8032258064516127,1.5574193548387092,1.6961290322580647,7030.0
48.24775,16.643919999999994,99.78258064516129,4.129354838709677,6.229354838709677,241.96774193548384,242.10903225806453,4.480967741935483,92.40709677419356,1.114193548387097,3.0867741935483872,1.9087096774193555,2.495806451612903,2.4651612903225812,11600.0
48.247779999999985,16.643860000000007,99.78258064516129,4.129354838709677,6.229354838709677,241.96774193548384,242.10903225806453,4.480967741935483,92.40709677419356,1.114193548387097,3.0867741935483872,1.9087096774193555,2.495806451612903,2.4651612903225812,5550.0
